DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,Region,Ville,météo très défavorable,météo défavorable,météo favorable,météo correcte,météo idéale,Region_num
2022-10-17,22,15,16,16,21,19,0.3,80,9.875,1023,45.75,25,15,16,113,116,176,0.0,5,10.1,météo favorable,18:00:00,07:11:00,15,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-18,24,14,9,14,21,20,0.3,93,9.875,1026,39.875,25,17,14,119,116,113,0.0,4,8.7,météo favorable,17:58:00,07:13:00,15,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-19,28,15,18,15,24,22,0.0,83,9.875,1021,19.75,28,16,14,113,116,113,0.0,6,8.7,météo favorable,17:56:00,07:14:00,15,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-20,23,16,18,16,22,20,0.7,90,9.5,1014,47.625,25,15,16,176,113,113,0.0,4,8.7,météo favorable,17:54:00,07:16:00,19,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-21,22,15,26,16,21,19,0.6,85,9.875,1015,32.25,25,14,16,353,113,113,0.0,4,8.7,météo favorable,17:53:00,07:17:00,16,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-22,23,13,15,13,21,19,0.0,75,10.0,1017,28.875,25,12,12,113,113,113,0.0,4,8.7,météo favorable,17:51:00,07:19:00,15,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-23,25,15,31,16,24,22,0.2,71,9.625,1012,51.25,26,13,16,116,200,200,0.0,6,7.1,météo correcte,17:49:00,07:20:00,16,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-10-24,20,13,22,13,20,17,0.4,84,10.0,1017,39.375,20,12,12,116,116,176,0.0,4,8.7,météo favorable,17:47:00,07:22:00,14,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-25,22,11,18,11,20,18,0.0,88,10.0,1019,25.375,24,11,10,113,113,116,0.0,5,8.7,météo favorable,17:46:00,07:23:00,12,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-26,23,14,12,14,22,19,0.0,86,10.0,1020,21.5,25,12,13,113,113,116,0.0,5,8.7,météo favorable,17:44:00,07:24:00,16,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-27,27,16,12,16,24,22,0.0,68,10.0,1021,29.75,27,13,16,113,113,116,0.0,6,8.7,météo idéale,17:42:00,07:26:00,16,Centre-Val de Loire,Bourges,0,0,0,0,1,1
2022-10-28,29,17,13,17,26,22,0.0,56,10.0,1022,17.375,29,13,17,116,113,113,0.0,6,8.7,météo idéale,17:41:00,07:27:00,18,Centre-Val de Loire,Bourges,0,0,0,0,1,1
2022-10-29,25,16,12,16,24,20,0.0,64,10.0,1021,32.375,25,12,16,116,116,113,0.0,6,8.7,météo favorable,17:39:00,07:29:00,17,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-30,23,14,12,14,21,18,0.0,59,10.0,1020,16.375,25,12,14,113,113,113,0.0,5,8.7,météo favorable,17:38:00,07:30:00,15,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-10-31,21,14,11,14,20,18,1.0,93,10.0,1020,52.375,25,13,14,353,113,113,0.0,4,8.7,météo favorable,17:36:00,07:32:00,14,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-11-01,17,12,28,12,16,14,0.7,82,10.0,1024,49.125,17,13,10,176,113,113,0.0,3,8.7,météo correcte,17:35:00,07:33:00,15,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-11-02,18,9,12,9,15,14,0.2,97,9.0,1027,42.875,18,9,8,143,116,113,0.0,3,7.0,météo favorable,17:33:00,07:35:00,10,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-11-03,15,10,22,10,15,13,1.7,87,9.25,1021,70.75,15,11,9,116,176,263,0.0,4,3.7,météo défavorable,17:32:00,07:36:00,10,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-04,12,8,31,9,11,10,1.3,88,9.75,1017,73.625,12,8,6,176,353,176,0.0,3,3.7,météo défavorable,17:30:00,07:38:00,8,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-05,13,5,9,5,11,9,0.0,95,9.0,1023,60.625,13,7,4,143,119,119,0.0,2,5.4,météo correcte,17:29:00,07:39:00,6,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-11-06,11,5,19,5,11,11,0.0,81,10.0,1021,51.5,11,8,3,116,119,116,0.0,3,3.7,météo très défavorable,17:27:00,07:41:00,6,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-11-07,17,10,22,10,16,16,0.1,94,10.0,1019,53.375,17,12,8,119,119,113,0.0,3,7.0,météo correcte,17:26:00,07:42:00,10,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-11-08,18,9,22,11,17,14,0.6,67,10.0,1015,41.375,18,12,10,116,116,176,0.0,4,8.7,météo favorable,17:25:00,07:44:00,9,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-11-09,15,10,15,12,14,13,0.3,89,9.0,1021,64.0,15,11,11,176,176,116,0.0,4,5.3,météo correcte,17:23:00,07:45:00,12,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-11-10,17,8,6,8,16,14,0.0,96,6.5,1029,37.625,17,11,7,143,113,113,0.0,3,8.7,météo correcte,17:22:00,07:47:00,9,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-11-11,17,7,15,7,14,14,0.0,91,10.0,1031,30.125,17,10,5,122,113,113,0.0,4,7.0,météo correcte,17:21:00,07:48:00,7,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-11-12,18,10,11,10,17,14,0.0,92,10.0,1030,38.75,18,11,8,113,113,119,0.0,4,7.0,météo favorable,17:19:00,07:50:00,10,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-11-13,19,10,10,10,16,14,0.0,82,10.0,1024,45.875,19,10,8,116,113,116,0.0,3,8.7,météo favorable,17:18:00,07:51:00,11,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2022-11-14,15,10,18,11,15,12,0.5,82,9.875,1018,49.125,15,12,10,113,176,176,0.0,4,5.3,météo correcte,17:17:00,07:53:00,11,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-11-15,14,9,22,9,14,13,2.6,94,7.875,1015,93.5,14,12,7,122,122,296,0.0,3,3.6,météo défavorable,17:16:00,07:54:00,10,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-16,12,8,21,9,11,12,2.0,90,9.75,1008,80.625,12,9,6,119,176,122,0.0,3,3.6,météo défavorable,17:15:00,07:55:00,8,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-17,14,10,34,13,14,11,1.9,81,8.75,1007,77.375,14,10,9,122,353,353,0.0,3,5.3,météo défavorable,17:14:00,07:57:00,13,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-18,11,7,12,7,10,8,1.0,97,8.0,1013,64.625,11,7,4,143,119,176,0.0,2,5.3,météo défavorable,17:13:00,07:58:00,8,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-19,10,4,13,4,9,7,0.0,94,10.0,1018,21.5,10,4,2,113,113,113,0.0,3,8.7,météo très défavorable,17:12:00,08:00:00,5,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-11-20,9,2,19,2,7,8,2.1,91,9.75,1017,59.125,9,6,-1,113,176,176,0.0,3,3.4,météo très défavorable,17:11:00,08:01:00,3,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-11-21,9,4,23,4,9,9,2.4,95,6.75,1019,72.875,9,8,1,143,119,296,0.0,2,5.2,météo très défavorable,17:10:00,08:02:00,5,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-11-22,11,5,26,5,8,7,0.2,90,10.0,1009,49.75,11,5,1,113,119,116,0.0,2,3.4,météo très défavorable,17:09:00,08:04:00,6,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-11-23,12,6,29,7,10,9,0.3,90,8.875,1015,73.875,12,9,4,116,122,176,0.0,2,3.4,météo défavorable,17:08:00,08:05:00,6,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-24,12,6,13,7,10,10,0.2,93,9.0,1017,76.25,12,8,5,266,122,119,0.0,3,3.4,météo défavorable,17:07:00,08:06:00,6,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-25,11,6,14,6,10,9,0.3,94,9.0,1026,70.25,11,8,4,143,122,176,0.0,2,3.4,météo défavorable,17:07:00,08:08:00,7,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-26,11,5,9,5,9,7,0.0,93,10.0,1032,31.25,11,7,4,116,116,116,0.0,3,8.7,météo très défavorable,17:06:00,08:09:00,5,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-11-27,12,6,10,7,10,10,0.0,71,10.0,1026,51.125,12,4,5,119,119,113,0.0,3,5.1,météo défavorable,17:05:00,08:10:00,6,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-28,11,6,18,8,10,7,0.9,92,8.375,1019,69.125,11,7,5,263,119,116,0.0,2,5.1,météo défavorable,17:05:00,08:12:00,9,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-29,9,6,18,7,8,8,0.4,94,8.875,1021,75.125,9,6,3,176,116,176,0.0,2,5.1,météo défavorable,17:04:00,08:13:00,7,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-11-30,10,4,14,6,9,7,0.0,85,10.0,1021,44.375,10,5,4,119,113,113,0.0,2,6.9,météo défavorable,17:04:00,08:14:00,7,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-01,8,4,17,5,8,7,0.0,90,10.0,1023,66.625,8,4,0,113,116,122,0.0,2,6.9,météo très défavorable,17:03:00,08:15:00,6,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-02,7,3,17,4,6,4,0.1,90,10.0,1022,52.875,7,3,0,119,116,116,0.0,2,8.7,météo très défavorable,17:03:00,08:17:00,5,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-03,5,3,15,3,4,4,0.0,96,10.0,1018,99.375,5,3,-1,122,368,122,0.0,1,3.3,météo très défavorable,17:02:00,08:18:00,4,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-04,8,2,10,3,6,7,0.0,95,9.0,1013,94.25,8,5,1,122,122,122,0.0,2,3.3,météo très défavorable,17:02:00,08:19:00,3,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-05,7,3,17,5,6,6,1.5,92,7.0,1021,66.5,7,5,1,266,116,116,0.0,2,6.9,météo très défavorable,17:02:00,08:20:00,5,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-06,6,1,15,1,5,5,0.0,96,8.0,1022,54.75,6,3,-2,143,122,119,0.0,2,5.1,météo très défavorable,17:01:00,08:21:00,2,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-07,7,1,16,1,5,4,0.0,96,9.0,1020,60.875,7,1,-3,143,116,119,0.0,1,6.9,météo très défavorable,17:01:00,08:22:00,3,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-08,5,-1,14,-1,5,2,0.0,92,10.0,1016,17.25,5,0,-5,113,113,113,0.0,2,8.7,météo très défavorable,17:01:00,08:23:00,-1,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-09,7,-2,18,-1,5,1,0.0,87,10.0,1007,9.625,7,0,-6,113,113,113,0.0,2,8.7,météo très défavorable,17:01:00,08:24:00,0,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-10,3,-3,13,-3,2,0,0.0,91,10.0,1013,11.125,3,0,-6,113,116,113,0.0,2,8.7,météo très défavorable,17:01:00,08:25:00,-2,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-11,3,-3,4,-3,1,1,0.0,89,10.0,1014,6.875,3,0,-5,113,113,113,0.0,2,8.7,météo très défavorable,17:01:00,08:26:00,-3,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-12,3,-4,9,-4,2,-1,0.0,76,10.0,1014,17.5,3,0,-7,113,113,116,0.0,2,8.7,météo très défavorable,17:01:00,08:27:00,-4,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-13,5,-3,21,-3,4,2,0.0,64,10.0,1007,38.375,5,0,-8,113,113,122,0.0,2,8.7,météo très défavorable,17:01:00,08:28:00,-3,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-14,11,5,18,8,11,9,6.5,96,7.75,1000,94.125,11,9,5,353,176,296,0.0,2,3.3,météo défavorable,17:01:00,08:29:00,8,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-15,2,1,23,2,2,2,1.0,94,8.0,1009,100.0,2,1,-3,176,266,122,0.0,1,3.3,météo très défavorable,17:01:00,08:29:00,2,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-16,4,-3,17,-2,3,0,0.0,88,9.0,1022,9.625,4,0,-7,113,113,113,0.0,2,8.7,météo très défavorable,17:02:00,08:30:00,-2,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-17,4,-4,14,-3,3,-1,0.0,76,10.0,1023,16.25,4,0,-8,113,113,122,0.0,2,8.7,météo très défavorable,17:02:00,08:31:00,-3,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-18,6,-4,12,-3,4,3,0.0,72,10.0,1025,27.75,6,0,-8,113,116,116,0.0,2,8.7,météo très défavorable,17:02:00,08:32:00,-4,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-19,12,4,15,5,11,10,0.0,85,10.0,1022,42.0,12,7,1,116,113,116,0.0,2,8.7,météo très défavorable,17:03:00,08:32:00,5,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-20,13,9,13,9,13,13,0.1,80,10.0,1019,75.625,13,9,7,116,119,122,0.0,3,5.1,météo défavorable,17:03:00,08:33:00,10,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-21,11,7,19,9,10,9,3.1,96,8.125,1023,81.875,11,10,4,263,119,176,0.0,2,3.3,météo défavorable,17:03:00,08:33:00,10,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-22,13,11,23,12,13,12,3.2,94,9.0,1019,98.375,13,12,10,353,122,353,0.0,3,3.3,météo défavorable,17:04:00,08:34:00,11,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-23,15,12,34,14,15,13,3.3,88,6.875,1016,100.0,15,13,12,353,122,296,0.0,3,3.3,météo défavorable,17:05:00,08:34:00,14,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-24,11,9,12,9,10,10,0.0,94,9.0,1020,88.125,11,10,8,122,122,122,0.0,3,3.3,météo défavorable,17:05:00,08:35:00,10,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-25,16,8,30,8,15,13,0.0,92,9.0,1021,36.375,16,9,6,113,113,122,0.0,3,8.7,météo correcte,17:06:00,08:35:00,9,Centre-Val de Loire,Bourges,0,0,0,1,0,1
2022-12-26,11,6,23,11,9,7,1.1,88,6.0,1032,77.125,11,9,7,266,266,116,0.0,2,3.3,météo défavorable,17:06:00,08:35:00,9,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-27,8,4,10,5,8,5,0.0,92,10.0,1031,45.375,8,5,4,116,113,116,0.0,2,6.9,météo très défavorable,17:07:00,08:36:00,6,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-28,12,4,18,4,11,10,0.0,94,8.0,1027,42.125,12,8,2,143,113,116,0.0,2,8.7,météo très défavorable,17:08:00,08:36:00,5,Centre-Val de Loire,Bourges,1,0,0,0,0,1
2022-12-29,11,9,28,11,10,10,1.3,86,7.0,1016,93.125,11,8,7,119,266,266,0.0,3,3.3,météo défavorable,17:09:00,08:36:00,11,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-30,13,6,35,6,10,13,0.6,92,7.0,1018,68.0,13,11,3,119,266,176,0.0,2,5.1,météo défavorable,17:10:00,08:36:00,6,Centre-Val de Loire,Bourges,0,1,0,0,0,1
2022-12-31,18,12,25,14,16,17,0.2,80,10.0,1020,44.125,18,12,12,176,113,113,0.0,4,8.7,météo favorable,17:11:00,08:36:00,14,Centre-Val de Loire,Bourges,0,0,1,0,0,1
2020-01-01,6,1,8,1,4,4,0.0,95,7.375,1032,32.125,6,4,-1,116,143,116,0.0,2,8.6,météo très défavorable,17:09:00,08:46:00,1,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-02,9,3,12,7,8,7,1.0,98,5.375,1029,83.0,9,7,6,248,143,116,0.0,2,3.2,météo défavorable,17:10:00,08:46:00,6,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-03,10,5,24,10,10,7,0.6,92,9.875,1032,80.375,10,8,7,122,176,353,0.0,2,3.2,météo très défavorable,17:11:00,08:46:00,9,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-04,7,3,11,3,6,6,0.0,90,10.0,1037,31.0,7,4,1,116,116,116,0.0,3,8.7,météo très défavorable,17:12:00,08:45:00,4,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-05,8,4,7,6,8,6,0.0,85,10.0,1037,49.0,8,4,5,119,119,116,0.0,2,6.9,météo très défavorable,17:13:00,08:45:00,6,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-06,6,1,18,1,4,5,0.0,95,9.0,1033,23.75,6,5,-2,116,116,116,0.0,2,8.7,météo très défavorable,17:15:00,08:45:00,2,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-07,10,4,11,6,8,9,0.1,93,6.25,1030,64.5,10,8,4,143,143,116,0.0,2,8.7,météo défavorable,17:16:00,08:45:00,8,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-08,12,9,17,11,12,12,0.2,96,10.0,1026,100.0,12,11,9,176,122,176,0.0,3,3.3,météo défavorable,17:17:00,08:44:00,11,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-09,12,10,31,11,12,11,2.7,92,8.75,1024,98.75,12,10,8,122,266,176,0.0,3,3.3,météo défavorable,17:18:00,08:44:00,11,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-10,9,4,27,7,8,6,2.4,83,9.75,1032,69.125,9,5,3,296,176,176,0.0,2,3.3,météo défavorable,17:19:00,08:44:00,8,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-11,6,2,13,2,5,5,0.0,91,10.0,1033,26.875,6,3,0,116,116,122,0.0,2,6.9,météo très défavorable,17:21:00,08:43:00,2,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-12,7,1,24,3,7,5,0.0,95,10.0,1029,76.25,7,6,-1,116,122,122,0.0,3,3.3,météo très défavorable,17:22:00,08:43:00,3,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-13,8,6,31,6,8,8,0.8,97,7.625,1025,97.0,8,7,3,143,122,266,0.0,2,3.3,météo très défavorable,17:23:00,08:42:00,6,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-14,9,6,40,9,9,9,0.9,82,8.0,1009,95.5,9,6,4,266,266,176,0.0,2,3.3,météo défavorable,17:25:00,08:42:00,9,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-15,9,7,33,7,8,8,0.4,79,9.375,1019,71.875,9,7,3,116,116,176,0.0,2,5.1,météo défavorable,17:26:00,08:41:00,9,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-16,10,5,23,5,9,10,0.0,96,9.0,1024,35.0,10,6,2,143,116,116,0.0,3,6.9,météo très défavorable,17:28:00,08:40:00,5,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-17,10,4,29,9,10,6,1.0,90,10.0,1025,68.625,10,7,6,176,176,353,0.0,3,3.3,météo défavorable,17:29:00,08:39:00,9,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-18,6,2,18,2,5,4,0.0,92,10.0,1032,41.625,6,2,-2,116,116,119,0.0,2,5.1,météo très défavorable,17:30:00,08:39:00,3,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-19,6,1,27,1,5,4,0.2,92,10.0,1042,45.75,6,0,-4,116,116,176,0.0,2,6.9,météo très défavorable,17:32:00,08:38:00,1,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-20,5,1,23,1,4,3,0.0,89,10.0,1045,9.625,5,0,-4,116,116,116,0.0,2,8.7,météo très défavorable,17:33:00,08:37:00,1,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-21,5,-1,12,-1,3,2,0.0,92,10.0,1043,6.0,5,0,-5,116,116,116,0.0,2,8.7,météo très défavorable,17:35:00,08:36:00,-1,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-22,5,-1,16,-1,3,2,0.0,83,10.0,1039,21.5,5,0,-5,116,116,116,0.0,2,8.7,météo très défavorable,17:36:00,08:35:00,-1,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-23,6,0,18,0,4,3,0.0,85,10.0,1033,13.0,6,0,-5,116,116,116,0.0,2,8.7,météo très défavorable,17:38:00,08:34:00,0,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-24,8,0,7,1,6,6,0.0,83,10.0,1025,32.5,8,5,-2,116,116,116,0.0,2,8.7,météo très défavorable,17:39:00,08:33:00,0,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-25,9,3,9,3,7,7,0.0,94,9.0,1022,24.625,9,6,1,116,143,116,0.0,3,8.7,météo très défavorable,17:41:00,08:32:00,3,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-26,9,4,19,4,7,8,0.0,96,8.0,1017,80.75,9,6,2,143,122,119,0.0,3,3.4,météo très défavorable,17:43:00,08:31:00,4,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-27,9,6,30,8,9,8,4.7,89,8.5,1014,100.0,9,7,5,296,266,353,0.0,2,3.4,météo défavorable,17:44:00,08:30:00,8,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-28,7,1,34,4,5,5,2.4,79,9.625,1008,67.0,7,5,-2,353,116,116,0.0,1,6.9,météo très défavorable,17:46:00,08:29:00,6,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-29,7,2,20,3,6,6,4.5,90,9.5,1018,67.75,7,4,-1,122,116,176,0.0,2,8.7,météo très défavorable,17:47:00,08:27:00,4,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-01-30,13,5,25,6,11,12,3.8,96,9.75,1016,91.625,13,11,2,122,296,176,0.0,3,3.5,météo défavorable,17:49:00,08:26:00,5,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-01-31,13,7,22,11,12,12,0.2,96,10.0,1015,93.5,13,11,9,122,176,176,0.0,3,3.5,météo défavorable,17:50:00,08:25:00,11,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-01,13,8,30,12,13,11,10.6,92,8.375,1017,93.0,13,11,9,296,266,353,0.0,3,3.5,météo défavorable,17:52:00,08:24:00,12,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-02,14,10,30,11,14,13,9.0,95,8.25,1017,100.0,14,12,9,266,302,176,0.0,3,3.5,météo défavorable,17:54:00,08:22:00,11,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-03,13,8,29,12,10,9,10.0,91,7.5,1019,100.0,13,11,8,176,302,296,0.0,3,3.5,météo défavorable,17:55:00,08:21:00,13,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-04,7,4,35,4,7,6,8.8,79,9.375,1029,82.5,7,5,0,176,353,176,0.0,2,3.5,météo très défavorable,17:57:00,08:19:00,6,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-05,7,2,12,2,6,5,0.0,94,10.0,1037,25.0,7,3,-1,116,119,116,0.0,2,7.0,météo très défavorable,17:58:00,08:18:00,3,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-06,8,2,13,2,6,5,0.0,92,10.0,1034,7.75,8,2,-1,116,116,113,0.0,2,9.8,météo très défavorable,18:00:00,08:17:00,3,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-07,8,0,14,0,5,7,0.0,77,10.0,1026,17.875,8,4,-4,113,113,116,0.0,2,9.9,météo très défavorable,18:02:00,08:15:00,1,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-08,8,4,18,6,7,7,4.5,95,8.625,1024,75.875,8,6,2,116,266,176,0.0,2,4.9,météo très défavorable,18:03:00,08:14:00,5,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-09,9,3,45,5,8,8,1.5,90,8.5,1022,77.875,9,9,1,116,119,266,0.0,2,5.0,météo très défavorable,18:05:00,08:12:00,5,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-10,11,6,46,8,8,8,4.2,73,8.5,1014,93.0,11,10,2,263,296,296,0.0,2,5.0,météo défavorable,18:06:00,08:11:00,11,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-11,7,4,28,4,6,6,2.6,87,9.125,1020,73.75,7,2,-1,293,263,353,0.0,2,5.0,météo très défavorable,18:08:00,08:09:00,5,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-12,7,2,22,2,6,5,0.1,89,10.0,1022,66.625,7,2,-3,122,116,119,0.0,1,8.3,météo très défavorable,18:10:00,08:07:00,2,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-13,8,5,45,5,8,8,8.9,89,8.5,1017,90.375,8,5,0,266,302,353,0.0,2,5.0,météo très défavorable,18:11:00,08:06:00,5,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-14,11,7,19,7,9,9,0.0,91,10.0,1023,58.5,11,7,4,116,119,116,0.0,2,10.0,météo défavorable,18:13:00,08:04:00,7,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-15,13,7,28,7,10,12,0.0,96,10.0,1023,85.75,13,8,3,122,119,122,0.0,3,5.1,météo défavorable,18:14:00,08:02:00,7,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-16,14,11,49,12,14,14,2.0,70,9.75,1016,99.0,14,9,8,122,122,176,0.0,3,5.1,météo défavorable,18:16:00,08:01:00,12,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-17,10,6,28,6,9,8,7.8,89,8.25,1023,73.625,10,5,3,296,176,353,0.0,2,8.4,météo défavorable,18:18:00,07:59:00,7,Centre-Val de Loire,Chartres,0,1,0,0,0,1
2020-02-18,9,3,25,3,7,7,0.1,86,10.0,1029,55.375,9,3,-2,119,116,176,0.0,3,8.5,météo très défavorable,18:19:00,07:57:00,3,Centre-Val de Loire,Chartres,1,0,0,0,0,1
2020-02-19,9,5,21,5,8,8,3.2,86,8.75,1026,81.75,9,6,1,293,122,266,0.0,3,5.3,météo très défavorable,18:21:00,07:56:00,6,Centre-Val de Loire,Chartres,1,0,0,0,0,1
